first_definition_id	symbol	source_root	source_path	source_sha256	source_line	signature_evidence	linkage	parameter_count	selection_status
"MVDM-FIRST-REBASE-DEF-001362"	"hmemcpy"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ole32/olecnv32/gdiprim.c"	"28e806043ba5ef7baad594a261babef5f042def254cfe55b9404ec2da7736a00"	"3433"	"void hmemcpy( Byte huge * src, Byte huge * dst, Integer count ) /*----------*/ /* copy count bytes from source to destination - assumes even count */"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001363"	"hmemcpy"	"O:\repos.external\OpenNT"	"com/ole32/olecnv32/gdiprim.c"	"28e806043ba5ef7baad594a261babef5f042def254cfe55b9404ec2da7736a00"	"3433"	"void hmemcpy( Byte huge * src, Byte huge * dst, Integer count ) /*----------*/ /* copy count bytes from source to destination - assumes even count */"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001364"	"HugePageLock"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/media/winmm/util.c"	"7ca87b44500b11372b3f74c32f7b6e3eeeee3880d66c13bd12c2d8a00b24e75a"	"31"	"BOOL HugePageLock(LPVOID lpArea, DWORD dwLength)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001365"	"HugePageUnlock"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/media/winmm/util.c"	"7ca87b44500b11372b3f74c32f7b6e3eeeee3880d66c13bd12c2d8a00b24e75a"	"56"	"void HugePageUnlock(LPVOID lpArea, DWORD dwLength)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001366"	"InitializeCriticalSection"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/synch.c"	"652eae0263c52f1faed00afb28cdb0cbb5671a215ba93dd0ae379015bdb259e4"	"29"	"InitializeCriticalSection( LPCRITICAL_SECTION lpCriticalSection ) /*++ Routine Description: A critical section object is initialized using Win32InitializeCriticalSection. Once a critical section object has been initialized threads within a single process may enter and exit critical sections using the critical section object. A critical section object may not me moved or copied. The application must also not modify the insides of the object, but must treat it as logically opaque. description-of-function. Arg"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001367"	"InitializeCriticalSection"	"O:\repos.external\OpenNT"	"base/win32/client/synch.c"	"652eae0263c52f1faed00afb28cdb0cbb5671a215ba93dd0ae379015bdb259e4"	"29"	"InitializeCriticalSection( LPCRITICAL_SECTION lpCriticalSection ) /*++ Routine Description: A critical section object is initialized using Win32InitializeCriticalSection. Once a critical section object has been initialized threads within a single process may enter and exit critical sections using the critical section object. A critical section object may not me moved or copied. The application must also not modify the insides of the object, but must treat it as logically opaque. description-of-function. Arg"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001368"	"InitializeEventHandler"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/mvdm/vdmredir/vrdlcpst.c"	"ea7ce5c516434bd5b08fddd53881705385f3d925388ff4e439b337faa388cf01"	"2996"	"InitializeEventHandler( VOID ) /*++ Routine Description: Initializes static data structures used in event handling Arguments: None Return Value: BOOLEAN Success - TRUE Failure - FALSE --*/"	"translation-unit-local"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001369"	"InitializeEventHandler"	"O:\repos.external\OpenNT"	"base/mvdm/vdmredir/vrdlcpst.c"	"ea7ce5c516434bd5b08fddd53881705385f3d925388ff4e439b337faa388cf01"	"2996"	"InitializeEventHandler( VOID ) /*++ Routine Description: Initializes static data structures used in event handling Arguments: None Return Value: BOOLEAN Success - TRUE Failure - FALSE --*/"	"translation-unit-local"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001370"	"InsertMenu"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/win4help/compiler/hcrtf/chkmacro.cpp"	"6be20d17c622b16e7e43eebc54999bfa20d5ffa4ec5f5bf175284439778690f0"	"1957"	"static MACRO_RETURN STDCALL InsertMenu(PSTR pszMacro, PSTR pszArguments)"	"translation-unit-local"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001371"	"InsertMenu"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/win4help/hcrtf/chkmacro.cpp"	"4397d5138076aab0637e24cc4f75082782445654f477da66a8e5188211e03a21"	"1725"	"static int STDCALL InsertMenu(PSTR pszMacro, PSTR pszArguments)"	"translation-unit-local"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001372"	"int"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/ftc/ftc.cxx"	"f4a4860d9af93594d29e17f5ce2065cda61711d01f1bc5c0cbd0254fa2fe8d5a"	"76"	"operator int()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001373"	"int"	"O:\repos.external\OpenNT"	"sdktools/ftc/ftc.cxx"	"f4a4860d9af93594d29e17f5ce2065cda61711d01f1bc5c0cbd0254fa2fe8d5a"	"76"	"operator int()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001374"	"InvalidateConsoleDIBits"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntcon/client/iostubs.c"	"cb9978b5e110fdd05e18a4d903ba92ab7cd37276758d7663884313dbd749471e"	"1665"	"InvalidateConsoleDIBits( HANDLE hConsoleOutput, PSMALL_RECT lpRect ) /*++ Parameters: hConsoleHandle - Supplies a console input or output handle. lpRect - the region that needs to be updated to the screen. Return Value: TRUE - The operation was successful. FALSE/NULL - The operation failed. Extended error status is available using GetLastError. --*/"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001375"	"InvalidateConsoleDIBits"	"O:\repos.external\OpenNT"	"windows/core/ntcon/client/iostubs.c"	"cb9978b5e110fdd05e18a4d903ba92ab7cd37276758d7663884313dbd749471e"	"1665"	"InvalidateConsoleDIBits( HANDLE hConsoleOutput, PSMALL_RECT lpRect ) /*++ Parameters: hConsoleHandle - Supplies a console input or output handle. lpRect - the region that needs to be updated to the screen. Return Value: TRUE - The operation was successful. FALSE/NULL - The operation failed. Extended error status is available using GetLastError. --*/"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001376"	"InvalidateRect"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/shell/fontfldr/fontext/src/pfont.cpp"	"a8c758b3248033e4acc17d5c4c03c6ffa82c5d31c4324a5b51d16aa659045815"	"158"	"void InvalidateRect( LPCRECT lpRect, BOOL bErase )"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001377"	"InvalidateRgn"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"1190"	"BOOL WINAPI InvalidateRgn(HWND hWnd,HRGN hRgn,BOOL bErase)"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001378"	"InvalidateRgn"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src42/ctlnownd.cpp"	"d2b5f532cd58c447abcb9d79439540a53be8c55155c2f3ab398b3a21d988befe"	"364"	"void COleControl::InvalidateRgn(CRgn* pRgn, BOOL bErase)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001379"	"InvalidateRgn"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"1190"	"BOOL WINAPI InvalidateRgn(HWND hWnd,HRGN hRgn,BOOL bErase)"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001380"	"InvalidateRgn"	"O:\repos.external\OpenNT"	"windows/mfc/src42/ctlnownd.cpp"	"d2b5f532cd58c447abcb9d79439540a53be8c55155c2f3ab398b3a21d988befe"	"364"	"void COleControl::InvalidateRgn(CRgn* pRgn, BOOL bErase)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001381"	"InvertRect"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/rtl/draw.c"	"7491e5b3331de8cb7a2189b8efbe91f56076f80a08338bf816d793e80a4faf76"	"64"	"BOOL APIENTRY InvertRect( HDC hdc, LPCRECT prc)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001382"	"InvertRect"	"O:\repos.external\OpenNT"	"windows/core/ntuser/rtl/draw.c"	"7491e5b3331de8cb7a2189b8efbe91f56076f80a08338bf816d793e80a4faf76"	"64"	"BOOL APIENTRY InvertRect( HDC hdc, LPCRECT prc)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001383"	"IsBadCodePtr"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/client/process.c"	"443dc9e6a6396ce5d90b3958247577072b326d38521d4e8e69f95972dddaa8af"	"4580"	"IsBadCodePtr( FARPROC lpfn ) /*++ Same as IsBadReadPtr with a length of 1 --*/"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001384"	"IsBadCodePtr"	"O:\repos.external\OpenNT"	"base/win32/client/process.c"	"45420076fafea9444cecac8226a828b2cebac307a893fb17099b870ce935aee3"	"4580"	"IsBadCodePtr( FARPROC lpfn ) /*++ Same as IsBadReadPtr with a length of 1 --*/"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001385"	"IsCharAlpha"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/oleauto/src/dispatch/nlshelp.cpp"	"0802970f0baec7fdd53727604e3b8c70f87a3ccbe7bbac9c64976333756d4765"	"234"	"IsCharAlpha(WCHAR ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001386"	"IsCharAlpha"	"O:\repos.external\OpenNT"	"com/oleaut32/dispatch/nlshelp.cpp"	"0802970f0baec7fdd53727604e3b8c70f87a3ccbe7bbac9c64976333756d4765"	"234"	"IsCharAlpha(WCHAR ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001387"	"IsCharAlphaNumeric"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/oleauto/src/dispatch/nlshelp.cpp"	"0802970f0baec7fdd53727604e3b8c70f87a3ccbe7bbac9c64976333756d4765"	"254"	"IsCharAlphaNumeric(WCHAR ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001388"	"IsCharAlphaNumeric"	"O:\repos.external\OpenNT"	"com/oleaut32/dispatch/nlshelp.cpp"	"0802970f0baec7fdd53727604e3b8c70f87a3ccbe7bbac9c64976333756d4765"	"254"	"IsCharAlphaNumeric(WCHAR ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001389"	"IsChild"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/wow.c"	"1ece9db0e35238434843bb73ece92dd66000a44bc6b1148a08bcabf1329f8d9a"	"622"	"BOOL IsChild( HWND hwndParent, HWND hwnd)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001390"	"IsChild"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/wow.c"	"1ece9db0e35238434843bb73ece92dd66000a44bc6b1148a08bcabf1329f8d9a"	"622"	"BOOL IsChild( HWND hwndParent, HWND hwnd)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001391"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src40/occdlg.cpp"	"05118057f5185ebb1e39be72c026a108e70363a893c4a96f3b29bc281e196c6a"	"437"	"BOOL COccManager::IsDialogMessage(CWnd* pWndDlg, LPMSG lpMsg)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001392"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src40/winocc.cpp"	"ef6bebdd28ded978ba998c718203a3ab24d3e896155b4d59edca74772b8bb3e3"	"174"	"BOOL CWnd::IsDialogMessage(LPMSG lpMsg)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001393"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src42/occdlg.cpp"	"d4a35755510707a8bdd0cc07b83546c587313f5e2aa68b84ae4b6671a2143247"	"437"	"BOOL COccManager::IsDialogMessage(CWnd* pWndDlg, LPMSG lpMsg)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001394"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src42/winocc.cpp"	"d4f8c2548e3040dc3293437db968461ae8cd02d6eb892e0207d80096b035fc29"	"178"	"BOOL CWnd::IsDialogMessage(LPMSG lpMsg)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001395"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"windows/mfc/src40/occdlg.cpp"	"05118057f5185ebb1e39be72c026a108e70363a893c4a96f3b29bc281e196c6a"	"437"	"BOOL COccManager::IsDialogMessage(CWnd* pWndDlg, LPMSG lpMsg)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001396"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"windows/mfc/src40/winocc.cpp"	"ef6bebdd28ded978ba998c718203a3ab24d3e896155b4d59edca74772b8bb3e3"	"174"	"BOOL CWnd::IsDialogMessage(LPMSG lpMsg)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001397"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"windows/mfc/src42/occdlg.cpp"	"d4a35755510707a8bdd0cc07b83546c587313f5e2aa68b84ae4b6671a2143247"	"437"	"BOOL COccManager::IsDialogMessage(CWnd* pWndDlg, LPMSG lpMsg)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001398"	"IsDialogMessage"	"O:\repos.external\OpenNT"	"windows/mfc/src42/winocc.cpp"	"d4f8c2548e3040dc3293437db968461ae8cd02d6eb892e0207d80096b035fc29"	"178"	"BOOL CWnd::IsDialogMessage(LPMSG lpMsg)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001399"	"isdigit"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/compdir/compdir.c"	"9c7ae64f57e07775a1ba0df38dd3e9e67a521f3f21b5a38df5c90f8dd7a7418e"	"808"	"while isdigit(*(++TmpArg + 1))"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001400"	"isdigit"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"955"	"inline BOOL __cdecl isdigit(int ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001401"	"isdigit"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/advapi/digsig/softpub/util.cpp"	"72cad76597c79ca7706feccbc9d8dbffa0b16e7ca83857ccbbbe4e2586c73a25"	"721"	"inline BOOL __cdecl isdigit(int ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001402"	"isdigit"	"O:\repos.external\OpenNT"	"sdktools/compdir/compdir.c"	"9c7ae64f57e07775a1ba0df38dd3e9e67a521f3f21b5a38df5c90f8dd7a7418e"	"808"	"while isdigit(*(++TmpArg + 1))"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001403"	"isdigit"	"O:\repos.external\OpenNT"	"windows/core/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"955"	"inline BOOL __cdecl isdigit(int ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001404"	"isdigit"	"O:\repos.external\OpenNT"	"windows/core/advapi/digsig/softpub/util.cpp"	"72cad76597c79ca7706feccbc9d8dbffa0b16e7ca83857ccbbbe4e2586c73a25"	"721"	"inline BOOL __cdecl isdigit(int ch)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001405"	"IsDlgButtonChecked"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/dlgmgr.c"	"8e2383f52e4e3f65f656bd492143d7a8ed5d0a2526ad8e6af10d242465ff8d7a"	"428"	"UINT IsDlgButtonChecked( HWND hwnd, int id)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001406"	"IsDlgButtonChecked"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/dlgmgr.c"	"8e2383f52e4e3f65f656bd492143d7a8ed5d0a2526ad8e6af10d242465ff8d7a"	"428"	"UINT IsDlgButtonChecked( HWND hwnd, int id)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001407"	"isgraph"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/compdir/compdir.c"	"9c7ae64f57e07775a1ba0df38dd3e9e67a521f3f21b5a38df5c90f8dd7a7418e"	"823"	"while isgraph(*(++TmpArg + 1))"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001408"	"isgraph"	"O:\repos.external\OpenNT"	"sdktools/compdir/compdir.c"	"9c7ae64f57e07775a1ba0df38dd3e9e67a521f3f21b5a38df5c90f8dd7a7418e"	"823"	"while isgraph(*(++TmpArg + 1))"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-001409"	"IsIconic"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/wow.c"	"1ece9db0e35238434843bb73ece92dd66000a44bc6b1148a08bcabf1329f8d9a"	"639"	"BOOL IsIconic( HWND hwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
