candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	caller_frontier_id
"MVDM-FIRST-REBASELINED-000115"	"GetDescriptorData"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"379"	"NtQueryInformationThread"	"MVDM-FIRST-CALLER-FRONTIER-000005"
"MVDM-FIRST-REBASELINED-000116"	"ParseIntelAddress"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"572"	"strchr"	"MVDM-FIRST-CALLER-FRONTIER-000005"
"MVDM-FIRST-REBASELINED-000117"	"ParseIntelAddress"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"578"	"strchr"	"MVDM-FIRST-CALLER-FRONTIER-000005"
"MVDM-FIRST-REBASELINED-000118"	"ParseIntelAddress"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"581"	"strchr"	"MVDM-FIRST-CALLER-FRONTIER-000005"
"MVDM-FIRST-REBASELINED-000119"	"ParseIntelAddress"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"605"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000005"
"MVDM-FIRST-REBASELINED-000120"	"ParseIntelAddress"	"bde/bdeutil.c"	"0b9f7bdcb968ad38d95c2170afb0e84325c77e6d7a68161b6d63a89e4fcd225b"	"607"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000005"
"MVDM-FIRST-REBASELINED-000121"	"AppendString"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1398"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000006"
"MVDM-FIRST-REBASELINED-000122"	"AppendString"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1399"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000006"
"MVDM-FIRST-REBASELINED-000123"	"ExtraString"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1404"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000006"
"MVDM-FIRST-REBASELINED-000124"	"ExtraString"	"bde/disasm.c"	"8a59c16e5edd056761b3fabcd2d67c07f2fb896b0128b8f82dab2ef3b9336417"	"1405"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000006"
"MVDM-FIRST-REBASELINED-000125"	"DBGInit"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"144"	"NtCurrentProcess"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000126"	"DBGInit"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"146"	"NtQueryInformationProcess"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000127"	"SendVDMEvent"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"169"	"RaiseException"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000128"	"GetNormalContext"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"209"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000129"	"GetNormalContext"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"210"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000130"	"GetNormalContext"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"211"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000131"	"SegmentLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"311"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000132"	"SegmentLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"317"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000133"	"SegmentLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"321"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000134"	"SegmentLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"324"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000135"	"SegmentLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"328"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000136"	"SegmentMove"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"356"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000137"	"SegmentFree"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"386"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000138"	"ModuleLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"419"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000139"	"ModuleLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"424"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000140"	"ModuleLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"428"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000141"	"ModuleLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"431"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000142"	"ModuleLoad"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"435"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000143"	"ModuleSegmentMove"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"466"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000144"	"ModuleSegmentMove"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"470"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000145"	"ModuleSegmentMove"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"475"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000146"	"ModuleSegmentMove"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"478"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000147"	"ModuleSegmentMove"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"482"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000148"	"ModuleFree"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"511"	"RtlFillMemory"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000149"	"ModuleFree"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"513"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000150"	"ModuleFree"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"517"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000151"	"ModuleFree"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"520"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000152"	"ModuleFree"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"524"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000153"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"820"	"SetErrorMode"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000154"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"822"	"RaiseException"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000155"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"827"	"SetErrorMode"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000156"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"835"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000157"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"844"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000158"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"859"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000159"	"GPFault"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"869"	"OutputDebugString"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000160"	"DllStart"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1122"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000161"	"DllStart"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1129"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000162"	"TaskStop"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1250"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000163"	"TaskStop"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1257"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000164"	"DBGNotifyNewTask"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1596"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000165"	"DBGNotifyNewTask"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1603"	"strncpy"	"MVDM-FIRST-CALLER-FRONTIER-000007"
"MVDM-FIRST-REBASELINED-000166"	"cmdGetConfigSys"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"68"	"RtlInitAnsiString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000167"	"cmdGetConfigSys"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"69"	"RtlAnsiStringToUnicodeString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000168"	"cmdGetConfigSys"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"74"	"RtlUnicodeStringToOemString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000169"	"cmdGetConfigSys"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"77"	"RtlFreeUnicodeString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000170"	"cmdGetAutoexecBat"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"105"	"RtlInitAnsiString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000171"	"cmdGetAutoexecBat"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"106"	"RtlAnsiStringToUnicodeString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000172"	"cmdGetAutoexecBat"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"111"	"RtlUnicodeStringToOemString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000173"	"cmdGetAutoexecBat"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"114"	"RtlFreeUnicodeString"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000174"	"DeleteConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"135"	"DeleteFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000175"	"DeleteConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"137"	"free"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000176"	"DeleteConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"145"	"DeleteFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000177"	"DeleteConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"147"	"free"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000178"	"IsConfigCommand"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"165"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000179"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"209"	"GetWindowsDirectory"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000180"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"210"	"GetShortPathNameA"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000181"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"218"	"CreateFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000182"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"236"	"malloc"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000183"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"243"	"malloc"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000184"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"251"	"cmdCreateTempFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000185"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"252"	"ReadFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000186"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"255"	"GetTempPath"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000187"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"262"	"GetShortPathNameA"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000188"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"265"	"GetTempPath"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000189"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"319"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000190"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"323"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000191"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"323"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000192"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"325"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000193"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"332"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000194"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"344"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000195"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"374"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000196"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"380"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000197"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"402"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000198"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"405"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000199"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"423"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000200"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"476"	"GetLocaleInfo"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000201"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"479"	"strtoul"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000202"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"485"	"GetOEMCP"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000203"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"487"	"sprintf"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000204"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"490"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000205"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"507"	"sprintf"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000206"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"510"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000207"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"531"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000208"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"532"	"strcat"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000209"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"535"	"strcpy"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000210"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"536"	"strcat"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000211"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"539"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000212"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"545"	"SetEndOfFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000213"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"548"	"free"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000214"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"556"	"realloc"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000215"	"ExpandConfigFiles"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"561"	"free"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000216"	"WriteExpanded"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"585"	"_strnicmp"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000217"	"WriteFileAssert"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"627"	"WriteFile"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000218"	"WriteFileAssert"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"631"	"GetTempPath"	"MVDM-FIRST-CALLER-FRONTIER-000008"
"MVDM-FIRST-REBASELINED-000219"	"CmdDispatch"	"dos/command/cmddisp.c"	"2a906e7100da9db6f16bab91c767b149f28e63a0db2803297812a8e86d2b19d6"	"48"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000009"
"MVDM-FIRST-REBASELINED-000220"	"cmdXformEnvironment"	"dos/command/cmdenv.c"	"afc71d306491fe6a7f8cd7356b8682176a33a05f3652bae735be079b3cd0a32b"	"45"	"GetEnvironmentStringsW"	"MVDM-FIRST-CALLER-FRONTIER-000010"
"MVDM-FIRST-REBASELINED-000221"	"cmdXformEnvironment"	"dos/command/cmdenv.c"	"afc71d306491fe6a7f8cd7356b8682176a33a05f3652bae735be079b3cd0a32b"	"52"	"malloc"	"MVDM-FIRST-CALLER-FRONTIER-000010"
