"caller_path"	"source_line"	"symbol"	"raw_context"	"stage1_state"	"next_stage"
"vdmredir/vrnetapi.c"	"2555"	"NetpCopyWStrToStr"	"NetpCopyWStrToStr(otherDomains, str);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2568"	"POINTER_FROM_WORDS"	"LPSTR UNALIGNED ptr = POINTER_FROM_WORDS(bufferSegment, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2574"	"strcpy"	"strcpy(ptr, username);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2575"	"strlen"	"len = strlen(username) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2583"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_1*)buffer)->wki1_username, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2584"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_1*)buffer)->wki1_username+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2586"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_10*)buffer)->wki10_username, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2587"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_10*)buffer)->wki10_username+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2598"	"strcpy"	"strcpy(ptr, logonServer);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2599"	"strlen"	"len = strlen(logonServer) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2605"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_1*)buffer)->wki1_logon_server, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2606"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_1*)buffer)->wki1_logon_server+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2617"	"strcpy"	"strcpy(ptr, logonDomain);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2618"	"strlen"	"len = strlen(logonDomain) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2619"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_1*)buffer)->wki1_logon_domain, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2620"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_1*)buffer)->wki1_logon_domain+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2623"	"strcpy"	"strcpy(ptr, otherDomains);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2624"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_1*)buffer)->wki1_oth_domains, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2625"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_1*)buffer)->wki1_oth_domains+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2627"	"strcpy"	"strcpy(ptr, logonDomain);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2628"	"strlen"	"len = strlen(logonDomain) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2629"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_10*)buffer)->wki10_logon_domain, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2630"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_10*)buffer)->wki10_logon_domain+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2633"	"strcpy"	"strcpy(ptr, otherDomains);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2634"	"WRITE_WORD"	"WRITE_WORD(&((struct wksta_info_10*)buffer)->wki10_oth_domains, offset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2635"	"WRITE_WORD"	"WRITE_WORD((LPWORD)&((struct wksta_info_10*)buffer)->wki10_oth_domains+1, bufferSegment);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2648"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_1*)buffer)->wki1_logon_domain, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2649"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_1*)buffer)->wki1_oth_domains, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2656"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_0*)buffer)->wki0_root, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2657"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_0*)buffer)->wki0_computername, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2658"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_0*)buffer)->wki0_username, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2659"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_0*)buffer)->wki0_langroup, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2660"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_0*)buffer)->wki0_logon_server, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2661"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_0*)buffer)->wki0_wrkheuristics, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2665"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_10*)buffer)->wki10_computername, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2666"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_10*)buffer)->wki10_username, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2667"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_10*)buffer)->wki10_langroup, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2668"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_10*)buffer)->wki10_logon_domain, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2669"	"WRITE_FAR_POINTER"	"WRITE_FAR_POINTER(&((struct wksta_info_10*)buffer)->wki10_oth_domains, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2673"	"SET_ERROR"	"SET_ERROR((WORD)status);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2680"	"NetApiBufferFree"	"NetApiBufferFree((LPVOID)info);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2685"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2686"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: NetWkstaUserGetInfo returns %d\n"", net_status);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2697"	"setDX"	"setDX((WORD)totalAvail);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2700"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2701"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: TotalAvail=%d\n"", getDX());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2701"	"getDX"	"DbgPrint(""VrNetWkstaGetInfo: TotalAvail=%d\n"", getDX());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2734"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2735"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: return status=%d, TotalAvail=%d\n"", getAX(), getDX());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2735"	"getAX"	"DbgPrint(""VrNetWkstaGetInfo: return status=%d, TotalAvail=%d\n"", getAX(), getDX());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2735"	"getDX"	"DbgPrint(""VrNetWkstaGetInfo: return status=%d, TotalAvail=%d\n"", getAX(), getDX());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2739"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2740"	"DumpWkstaInfo"	"DumpWkstaInfo(level, buffer);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2750"	"POSSIBLE_STRING"	"#define POSSIBLE_STRING(s)  ((s) ? (s) : """")"	"preprocessor macro definition/use candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2753"	"DumpWkstaInfo"	"DumpWkstaInfo("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2767"	"DbgPrint"	"DbgPrint(   ""reserved1      %04x\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2768"	"READ_WORD"	"READ_WORD(&((struct wksta_info_0*)buffer)->wki0_reserved_1)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2771"	"DbgPrint"	"DbgPrint(   ""reserved2      %08x\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2772"	"READ_DWORD"	"READ_DWORD(&((struct wksta_info_0*)buffer)->wki0_reserved_2)"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2775"	"DbgPrint"	"DbgPrint(   ""lanroot        %04x:%04x \""%s\""\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2776"	"GET_SEGMENT"	"GET_SEGMENT(&((struct wksta_info_0*)buffer)->wki0_root),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2777"	"GET_OFFSET"	"GET_OFFSET(&((struct wksta_info_0*)buffer)->wki0_root),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2778"	"POSSIBLE_STRING"	"POSSIBLE_STRING(LPSTR_FROM_POINTER(&((struct wksta_info_0*)buffer)->wki0_root))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2778"	"LPSTR_FROM_POINTER"	"POSSIBLE_STRING(LPSTR_FROM_POINTER(&((struct wksta_info_0*)buffer)->wki0_root))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2781"	"DbgPrint"	"DbgPrint(   ""computername   %04x:%04x \""%s\""\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2782"	"GET_SEGMENT"	"GET_SEGMENT(&((struct wksta_info_0*)buffer)->wki0_computername),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2783"	"GET_OFFSET"	"GET_OFFSET(&((struct wksta_info_0*)buffer)->wki0_computername),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2784"	"POSSIBLE_STRING"	"POSSIBLE_STRING(LPSTR_FROM_POINTER(&((struct wksta_info_0*)buffer)->wki0_computername))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2784"	"LPSTR_FROM_POINTER"	"POSSIBLE_STRING(LPSTR_FROM_POINTER(&((struct wksta_info_0*)buffer)->wki0_computername))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2787"	"DbgPrint"	"DbgPrint(   ""username       %04x:%04x \""%s\""\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2788"	"GET_SEGMENT"	"GET_SEGMENT(&((struct wksta_info_0*)buffer)->wki0_username),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2789"	"GET_OFFSET"	"GET_OFFSET(&((struct wksta_info_0*)buffer)->wki0_username),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2790"	"POSSIBLE_STRING"	"POSSIBLE_STRING(LPSTR_FROM_POINTER(&((struct wksta_info_0*)buffer)->wki0_username))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2790"	"LPSTR_FROM_POINTER"	"POSSIBLE_STRING(LPSTR_FROM_POINTER(&((struct wksta_info_0*)buffer)->wki0_username))"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2793"	"DbgPrint"	"DbgPrint(   ""langroup       %04x:%04x \""%s\""\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2794"	"GET_SEGMENT"	"GET_SEGMENT(&((struct wksta_info_0*)buffer)->wki0_langroup),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2795"	"GET_OFFSET"	"GET_OFFSET(&((struct wksta_info_0*)buffer)->wki0_langroup),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
